,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
11,2017-10-14,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0,2,Monterrey,,,62.0,46888,Erick Gutiérrez,4-2-3-1,Eduardo Basulto,Match Report,,0,0,,0,0,2018,Pachuca
12,2017-10-18,19:06,Liga MX,Apertura 2017 Regular Season,Wed,Home,D,2,2,Toluca,,,47.0,15345,Erick Gutiérrez,4-2-3-1,Diego Montaño,Match Report,,0,0,,0,0,2018,Pachuca
13,2017-10-21,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,1,0,Puebla,,,52.0,21732,Erick Gutiérrez,4-2-3-1,Jorge Pérez,Match Report,,0,0,,0,0,2018,Pachuca
14,2017-10-29,19:15,Liga MX,Apertura 2017 Regular Season,Sun,Away,D,2,2,Santos,,,50.0,18168,Erick Gutiérrez,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Pachuca
15,2017-11-04,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0,1,Querétaro,,,67.0,22361,Erick Gutiérrez,4-2-3-1,Francisco Chacon,Match Report,,0,0,,0,0,2018,Pachuca
16,2017-11-17,21:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,D,1,1,Atlas,,,51.0,49579,Erick Gutiérrez,4-2-3-1,Fernando Hernández,Match Report,,0,0,,0,0,2018,Pachuca
17,2018-01-06,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,2,3,UNAM,,,59.0,27402,Erick Gutiérrez,4-3-2-1,Jonathan Hernández,Match Report,,0,0,,0,0,2018,Pachuca
18,2018-01-13,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,2,2,América,,,47.0,26854,Alfonso Blanco Antúnez,4-3-2-1,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Pachuca
19,2018-01-20,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,W,3,1,Lobos BUAP,,,46.0,25582,Alfonso Blanco Antúnez,4-2-3-1,Roberto Ríos Jacome,Match Report,,0,0,,1,1,2018,Pachuca
20,2018-01-27,19:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,2,3,UANL,,,42.0,41268,Alfonso Blanco Antúnez,4-2-3-1,Oscar Mejia,Match Report,,0,0,,0,0,2018,Pachuca
21,2018-02-03,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,2,3,Morelia,,,36.0,22767,Erick Gutiérrez,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Pachuca
22,2018-02-11,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,W,1,0,Veracruz,,,40.0,17808,Erick Gutiérrez,4-1-4-1,Óscar Macias,Match Report,,0,0,,0,0,2018,Pachuca
23,2018-02-14,21:06,Liga MX,Clausura 2018 Regular Season,Wed,Home,W,2,0,Tijuana,,,47.0,15194,Erick Gutiérrez,4-1-4-1,Diego Montaño,Match Report,,0,0,,0,0,2018,Pachuca
24,2018-02-17,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,1,1,Guadalajara,,,28.0,27159,Erick Gutiérrez,4-1-4-1,Jorge Pérez,Match Report,,0,0,,0,1,2018,Pachuca
25,2018-02-24,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,W,2,1,León,,,66.0,21902,Erick Gutiérrez,4-1-4-1,Jorge Rojas,Match Report,,0,0,,1,1,2018,Pachuca
26,2018-03-04,12:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,L,1,2,Toluca,,,53.0,23128,Erick Gutiérrez,4-1-4-1,Francisco Chacon,Match Report,,0,0,,0,0,2018,Pachuca
27,2018-03-10,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,0,5,Cruz Azul,,,56.0,18082,Erick Gutiérrez,4-1-4-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Pachuca
28,2018-03-17,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,1,1,Necaxa,,,51.0,18204,Erick Gutiérrez,4-1-4-1,Luis Santander,Match Report,,0,0,,0,0,2018,Pachuca
29,2018-03-31,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,1,2,Monterrey,,,57.0,26723,Erick Gutiérrez,4-4-2,Fernando Hernández,Match Report,,0,0,,0,0,2018,Pachuca
30,2018-04-06,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,W,6,2,Puebla,,,44.0,13646,Erick Gutiérrez,4-4-1-1,Eduardo Basulto,Match Report,,0,0,,0,0,2018,Pachuca
31,2018-04-14,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,W,3,1,Santos,,,50.0,26173,Erick Gutiérrez,4-4-1-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Pachuca
32,2018-04-21,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,0,0,Querétaro,,,46.0,16446,Erick Gutiérrez,4-4-1-1,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Pachuca
33,2018-04-28,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,0,0,Atlas,,,45.0,26857,Erick Gutiérrez,4-4-1-1,Luis Santander,Match Report,,0,0,,0,0,2018,Pachuca
0,2017-07-22,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,0,0,Toluca,,,59.0,34272,Carlos Salcido,4-2-3-1,Jorge Rojas,Match Report,,0,0,,0,0,2018,Guadalajara
1,2017-07-29,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,1,1,Cruz Azul,,,42.0,26085,Carlos Salcido,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Guadalajara
2,2017-08-05,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,2,2,Necaxa,,,62.0,35888,Carlos Salcido,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Guadalajara
3,2017-08-12,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1,4,Monterrey,,,58.0,49229,Carlos Salcido,4-3-3,Roberto García,Match Report,,0,0,,0,0,2018,Guadalajara
4,2017-08-19,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,0,1,Puebla,,,47.0,31433,Carlos Salcido,4-3-3,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Guadalajara
5,2017-08-23,20:30,Liga MX,Apertura 2017 Regular Season,Wed,Away,D,1,1,Santos,,,47.0,19591,Carlos Salcido,4-2-3-1,César Arturo Ramos,Match Report,,0,0,,1,1,2018,Guadalajara
6,2017-08-26,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,0,0,Querétaro,,,71.0,23411,Carlos Salcido,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Guadalajara
7,2017-09-09,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,3,1,Pachuca,,,52.0,17511,Jair Pereira,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,0,0,2018,Guadalajara
8,2017-09-16,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,D,1,1,UNAM,,,66.0,35013,Jair Pereira,4-2-3-1,Roberto García,Match Report,,0,0,,0,0,2018,Guadalajara
9,2017-09-26,19:06,Liga MX,Apertura 2017 Regular Season,Tue,Home,L,1,2,Lobos BUAP,,,62.0,20707,Carlos Salcido,4-2-3-1,Eduardo Basulto,Match Report,,0,0,,0,0,2018,Guadalajara
10,2017-09-30,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0,1,UANL,,,54.0,41322,Carlos Salcido,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Guadalajara
11,2017-10-14,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,1,2,Morelia,,,57.0,27189,Carlos Salcido,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Guadalajara
12,2017-10-18,21:00,Liga MX,Apertura 2017 Regular Season,Wed,Away,L,1,2,América,,,65.0,47532,Carlos Salcido,4-2-3-1,Francisco Chacon,Match Report,,0,0,,0,0,2018,Guadalajara
13,2017-10-22,19:15,Liga MX,Apertura 2017 Regular Season,Sun,Away,W,3,2,Veracruz,,,65.0,14404,Carlos Salcido,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,0,0,2018,Guadalajara
14,2017-10-28,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,W,3,1,Tijuana,,,55.0,23536,Carlos Salcido,4-2-3-1,Fernando Hernández,Match Report,,0,0,,0,0,2018,Guadalajara
15,2017-11-04,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Home,L,1,2,Atlas,,,59.0,30305,Carlos Salcido,4-2-3-1,Jorge Rojas,Match Report,,0,0,,0,0,2018,Guadalajara
16,2017-11-18,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,2,0,León,,,59.0,24001,Carlos Salcido,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Guadalajara
17,2018-01-07,12:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,D,1,1,Toluca,,,62.0,27480,Jesús Sánchez García,4-2-3-1,Óscar Macias,Match Report,,0,0,,0,0,2018,Guadalajara
18,2018-01-13,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,1,3,Cruz Azul,,,60.0,39855,Carlos Salcido,4-2-3-1,Fernando Hernández,Match Report,,0,0,,0,0,2018,Guadalajara
19,2018-01-20,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,W,3,1,Necaxa,,,41.0,23150,Carlos Salcido,4-4-2,Jorge Rojas,Match Report,,0,0,,0,0,2018,Guadalajara
20,2018-01-27,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,1,2,Monterrey,,,63.0,32881,Carlos Salcido,4-4-2,César Arturo Ramos,Match Report,,0,0,,0,0,2018,Guadalajara
21,2018-02-02,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,L,0,2,Puebla,,,59.0,25161,Carlos Salcido,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Guadalajara
22,2018-02-10,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,0,2,Santos,,,61.0,28351,Jair Pereira,4-2-3-1,Eduardo Basulto,Match Report,,0,0,,0,0,2018,Guadalajara
23,2018-02-14,19:00,Liga MX,Clausura 2018 Regular Season,Wed,Away,D,2,2,Querétaro,,,66.0,29479,Jair Pereira,4-4-1-1,Jorge Rojas,Match Report,,0,0,,0,0,2018,Guadalajara
24,2018-02-17,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,1,1,Pachuca,,,72.0,27159,Alan Pulido,4-4-2,Jorge Pérez,Match Report,,0,0,,1,1,2018,Guadalajara
25,2018-02-25,12:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,D,1,1,UNAM,,,63.0,43825,Carlos Salcido,4-4-2,César Arturo Ramos,Match Report,,0,0,,1,1,2018,Guadalajara
26,2018-03-03,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,1,1,América,,,59.0,42179,Carlos Salcido,4-4-2,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Guadalajara
27,2018-03-10,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,W,1,0,Lobos BUAP,,,55.0,19145,Carlos Salcido,5-3-2,Diego Montaño,Match Report,,0,0,,0,0,2018,Guadalajara
28,2018-03-17,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,0,0,UANL,,,50.0,37014,Jair Pereira,4-4-1-1,Jorge Rojas,Match Report,,0,0,,0,0,2018,Guadalajara
29,2018-03-30,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,W,2,1,Morelia,,,53.0,28952,Carlos Salcido,4-2-3-1,Óscar Macias,Match Report,,0,0,,0,0,2018,Guadalajara
30,2018-04-07,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,0,1,Veracruz,,,73.0,28453,Jair Pereira,4-2-3-1,César Arturo Ramos,Match Report,,0,0,,0,0,2018,Guadalajara
31,2018-04-13,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,L,0,3,Tijuana,,,64.0,27333,Jair Pereira,4-2-3-1,Jorge Pérez,Match Report,,0,0,,0,0,2018,Guadalajara
32,2018-04-20,21:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,L,0,1,Atlas,,,60.0,46565,Rodolfo Cota,4-2-3-1,Alfredo Peñaloza,Match Report,,0,0,,0,0,2018,Guadalajara
33,2018-04-28,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Home,L,0,2,León,,,67.0,20793,Juan Basulto,4-2-3-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Guadalajara
0,2017-07-22,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,2,2,Lobos BUAP,,,,5815,Néstor Araujo,4-3-3,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Santos Laguna
1,2017-07-30,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Home,D,1,1,UANL,,,43.0,26382,Néstor Araujo,4-3-3,Roberto García,Match Report,,0,0,,0,0,2018,Santos Laguna
2,2017-08-04,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,D,1,1,Morelia,,,46.0,24093,Néstor Araujo,4-3-3,Luis Santander,Match Report,,0,0,,0,0,2018,Santos Laguna
3,2017-08-13,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Home,L,2,3,Veracruz,,,63.0,22119,Néstor Araujo,4-3-3,Francisco Chacon,Match Report,,0,0,,0,0,2018,Santos Laguna
4,2017-08-18,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Away,L,0,2,Tijuana,,,45.0,26633,Néstor Araujo,4-3-3,Diego Montaño,Match Report,,0,0,,0,0,2018,Santos Laguna
5,2017-08-23,20:30,Liga MX,Apertura 2017 Regular Season,Wed,Home,D,1,1,Guadalajara,,,53.0,19591,Néstor Araujo,4-4-2,César Arturo Ramos,Match Report,,0,0,,0,1,2018,Santos Laguna
6,2017-08-26,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,2,1,León,,,43.0,17630,Néstor Araujo,4-3-1-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Santos Laguna
7,2017-09-10,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Home,D,0,0,Toluca,,,53.0,19983,Carlos Izquierdoz,4-3-1-2,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Santos Laguna
8,2017-09-16,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,1,2,Cruz Azul,,,28.0,18141,Carlos Izquierdoz,4-3-3,Fernando Hernández,Match Report,,0,0,,0,0,2018,Santos Laguna
9,2017-10-01,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Home,D,0,0,Puebla,,,53.0,17437,Carlos Izquierdoz,4-3-1-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Santos Laguna
10,2017-10-15,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Home,L,0,1,Atlas,,,56.0,18281,Carlos Izquierdoz,4-3-1-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Santos Laguna
11,2017-10-18,19:00,Liga MX,Apertura 2017 Regular Season,Wed,Home,W,3,2,Necaxa,,,46.0,11956,Carlos Izquierdoz,4-4-2,Paul Delgadillo,Match Report,,0,0,,1,1,2018,Santos Laguna
12,2017-10-21,17:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,2,1,Querétaro,,,52.0,15249,Carlos Izquierdoz,4-4-2,César Arturo Ramos,Match Report,,0,0,,0,0,2018,Santos Laguna
13,2017-10-29,19:15,Liga MX,Apertura 2017 Regular Season,Sun,Home,D,2,2,Pachuca,,,51.0,18168,Carlos Izquierdoz,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Santos Laguna
14,2017-11-05,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,D,2,2,UNAM,,,39.0,15719,Carlos Izquierdoz,4-4-2,Luis Santander,Match Report,,0,0,,0,0,2018,Santos Laguna
15,2017-11-09,21:00,Liga MX,Apertura 2017 Regular Season,Thu,Away,D,1,1,Monterrey,,,47.0,40421,Carlos Izquierdoz,4-4-2,Óscar Macias,Match Report,,0,0,,0,0,2018,Santos Laguna
16,2017-11-19,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Home,L,0,1,América,,,53.0,27849,Carlos Izquierdoz,4-4-2,Diego Montaño,Match Report,,0,0,,0,0,2018,Santos Laguna
17,2018-01-07,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Home,W,4,2,Lobos BUAP,,,40.0,21333,Carlos Izquierdoz,4-3-3,Luis Santander,Match Report,,0,0,,0,0,2018,Santos Laguna
18,2018-01-13,19:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,1,2,UANL,,,46.0,41396,Carlos Izquierdoz,4-4-2,Óscar Macias,Match Report,,0,0,,0,0,2018,Santos Laguna
19,2018-01-21,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Home,W,1,0,Morelia,,,46.0,20769,Carlos Izquierdoz,4-3-3,Diego Montaño,Match Report,,0,0,,0,0,2018,Santos Laguna
20,2018-01-28,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,D,1,1,Veracruz,,,61.0,12259,Carlos Izquierdoz,4-3-3,Marco Antonio Nava,Match Report,,0,0,,1,1,2018,Santos Laguna
21,2018-02-03,19:00,Liga MX,Clausura 2018 Regular Season,Sat,Home,D,0,0,Tijuana,,,55.0,22460,Carlos Izquierdoz,4-3-3,Jorge Rojas,Match Report,,0,0,,0,0,2018,Santos Laguna
22,2018-02-10,21:06,Liga MX,Clausura 2018 Regular Season,Sat,Away,W,2,0,Guadalajara,,,39.0,28351,Carlos Izquierdoz,4-4-2,Eduardo Basulto,Match Report,,0,0,,0,0,2018,Santos Laguna
23,2018-02-14,19:00,Liga MX,Clausura 2018 Regular Season,Wed,Home,W,5,1,León,,,61.0,18018,Carlos Izquierdoz,4-4-2,Jonathan Hernández,Match Report,,0,0,,1,1,2018,Santos Laguna
24,2018-02-18,12:00,Liga MX,Clausura 2018 Regular Season,Sun,Away,L,0,2,Toluca,,,54.0,17285,Carlos Izquierdoz,4-4-2,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Santos Laguna
25,2018-02-25,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Home,W,2,0,Cruz Azul,,,46.0,27349,Carlos Izquierdoz,4-4-2,Oscar Mejia,Match Report,,0,0,,0,0,2018,Santos Laguna
26,2018-03-03,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,W,2,1,Necaxa,,,49.0,18485,Carlos Izquierdoz,4-4-2,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Santos Laguna
27,2018-03-11,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Home,W,3,2,Monterrey,,,53.0,27311,Carlos Izquierdoz,4-4-2,Jorge Rojas,Match Report,,0,0,,0,0,2018,Santos Laguna
28,2018-03-16,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,W,1,0,Puebla,,,47.0,16237,Carlos Izquierdoz,4-4-2,Fernando Hernández,Match Report,,0,0,,0,0,2018,Santos Laguna
29,2018-03-30,21:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,L,2,3,Atlas,,,43.0,28952,Carlos Izquierdoz,4-4-1-1,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Santos Laguna
30,2018-04-08,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Home,W,3,0,Querétaro,,,48.0,23176,Carlos Izquierdoz,4-4-2,Fernando Guerrero,Match Report,,0,0,,1,1,2018,Santos Laguna
31,2018-04-14,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,1,3,Pachuca,,,50.0,26173,Carlos Izquierdoz,4-4-2,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Santos Laguna
32,2018-04-22,18:00,Liga MX,Clausura 2018 Regular Season,Sun,Home,L,1,2,UNAM,,,64.0,27142,Carlos Izquierdoz,4-2-2-2,Jorge Rojas,Match Report,,0,0,,0,0,2018,Santos Laguna
33,2018-04-28,21:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,0,1,América,,,50.0,22278,Carlos Izquierdoz,4-4-2,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Santos Laguna
34,2018-05-03,19:30,Liga MX,Quarter-finals,Thu,Away,L,0,2,UANL,,,46.0,40090,Carlos Izquierdoz,4-4-2,Diego Montaño,Match Report,Leg 1 of 2,0,0,,0,0,2018,Santos Laguna
35,2018-05-06,18:00,Liga MX,Quarter-finals,Sun,Home,W,2,0,UANL,,,47.0,26442,Carlos Izquierdoz,4-3-3,Jorge Rojas,Match Report,Leg 2 of 2; Santos won,0,0,,0,0,2018,Santos Laguna
36,2018-05-10,19:30,Liga MX,Semi-finals,Thu,Home,W,4,1,América,,,49.0,29097,Carlos Izquierdoz,4-4-2,César Arturo Ramos,Match Report,Leg 1 of 2,0,0,,0,0,2018,Santos Laguna
37,2018-05-13,19:00,Liga MX,Semi-finals,Sun,Away,D,2,2,América,,,46.0,53218,Carlos Izquierdoz,4-4-2,Jorge Pérez,Match Report,Leg 2 of 2; Santos won,0,0,,0,0,2018,Santos Laguna
38,2018-05-17,20:00,Liga MX,Finals,Thu,Home,W,2,1,Toluca,,,62.0,29125,Carlos Izquierdoz,4-4-2,Fernando Guerrero,Match Report,Leg 1 of 2,0,0,,0,0,2018,Santos Laguna
39,2018-05-20,19:00,Liga MX,Finals,Sun,Away,D,1,1,Toluca,,,37.0,27480,Carlos Izquierdoz,4-4-2,César Arturo Ramos,Match Report,Leg 2 of 2; Santos won,0,0,,0,0,2018,Santos Laguna
0,2017-07-22,19:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0,5,UANL,,,44.0,41269,David Toledo,4-4-2,Jorge Pérez,Match Report,,0,0,,0,0,2018,Puebla
1,2017-07-28,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,1,1,Morelia,,,52.0,12067,David Toledo,4-4-2,Óscar Macias,Match Report,,0,0,,0,0,2018,Puebla
2,2017-08-06,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,0,2,Veracruz,,,61.0,14364,José Daniel Guerrero,3-5-1-1,Alfredo Peñaloza,Match Report,,0,0,,0,0,2018,Puebla
3,2017-08-11,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,1,1,Tijuana,,,57.0,8124,José Daniel Guerrero,3-5-1-1,Andonai Escobedo,Match Report,,0,0,,0,0,2018,Puebla
4,2017-08-19,21:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,W,1,0,Guadalajara,,,53.0,31433,José Daniel Guerrero,3-5-1-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2018,Puebla
5,2017-08-23,20:00,Liga MX,Apertura 2017 Regular Season,Wed,Home,L,0,1,León,,,64.0,6232,José Daniel Guerrero,5-4-1,Jorge Pérez,Match Report,,0,0,,0,0,2018,Puebla
6,2017-08-27,12:00,Liga MX,Apertura 2017 Regular Season,Sun,Away,L,1,2,Toluca,,,42.0,12584,Patricio Araujo,5-3-2,Óscar Macias,Match Report,,0,0,,0,0,2018,Puebla
7,2017-09-08,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,0,0,Cruz Azul,,,44.0,16716,Patricio Araujo,5-3-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Puebla
8,2017-09-16,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,1,1,Necaxa,,,43.0,8456,Patricio Araujo,5-3-2,Jorge Rojas,Match Report,,0,0,,0,0,2018,Puebla
9,2017-09-26,20:00,Liga MX,Apertura 2017 Regular Season,Tue,Home,L,1,2,Atlas,,,56.0,5127,Patricio Araujo,5-3-2,Francisco Chacon,Match Report,,0,0,,0,0,2018,Puebla
10,2017-10-01,18:30,Liga MX,Apertura 2017 Regular Season,Sun,Away,D,0,0,Santos,,,47.0,17437,Patricio Araujo,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Puebla
11,2017-10-13,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,D,2,2,Querétaro,,,55.0,4802,Patricio Araujo,4-4-2,Roberto García,Match Report,,0,0,,1,1,2018,Puebla
12,2017-10-18,21:00,Liga MX,Apertura 2017 Regular Season,Wed,Home,W,2,0,Monterrey,,,45.0,6515,Patricio Araujo,5-3-2,César Arturo Ramos,Match Report,,0,0,,0,0,2018,Puebla
13,2017-10-21,19:06,Liga MX,Apertura 2017 Regular Season,Sat,Away,L,0,1,Pachuca,,,48.0,21732,Francisco Javier Torres,5-3-2,Jorge Pérez,Match Report,,0,0,,0,0,2018,Puebla
14,2017-10-27,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,W,3,0,UNAM,,,45.0,12481,Francisco Javier Torres,4-4-2,Andonai Escobedo,Match Report,,0,0,,1,1,2018,Puebla
15,2017-11-04,21:00,Liga MX,Apertura 2017 Regular Season,Sat,Away,D,1,1,América,,,55.0,21273,Patricio Araujo,5-4-1,Fernando Guerrero,Match Report,,0,0,,0,0,2018,Puebla
16,2017-11-17,19:00,Liga MX,Apertura 2017 Regular Season,Fri,Home,L,0,1,Lobos BUAP,,,42.0,45527,Francisco Javier Torres,4-1-4-1,Jorge Rojas,Match Report,,0,0,,0,0,2018,Puebla
17,2018-01-05,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,W,2,1,UANL,,,34.0,17047,Moisés Muñoz,4-3-3,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Puebla
18,2018-01-12,21:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,L,0,1,Morelia,,,56.0,20226,Moisés Muñoz,4-3-3,Jorge Pérez,Match Report,,0,0,,0,0,2018,Puebla
19,2018-01-19,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,W,2,0,Veracruz,,,57.0,17116,Moisés Muñoz,4-2-3-1,César Arturo Ramos,Match Report,,0,0,,0,0,2018,Puebla
20,2018-01-26,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Away,L,0,2,Tijuana,,,62.0,26333,Moisés Muñoz,4-2-3-1,Luis Santander,Match Report,,0,0,,0,0,2018,Puebla
21,2018-02-02,19:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,W,2,0,Guadalajara,,,42.0,25161,Moisés Muñoz,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Puebla
22,2018-02-10,19:06,Liga MX,Clausura 2018 Regular Season,Sat,Away,L,1,2,León,,,63.0,13740,Moisés Muñoz,4-2-3-1,Diego Montaño,Match Report,,0,0,,0,0,2018,Puebla
23,2018-02-14,21:00,Liga MX,Clausura 2018 Regular Season,Wed,Home,W,2,0,Toluca,,,46.0,13025,Moisés Muñoz,4-5-1,César Arturo Ramos,Match Report,,0,0,,1,1,2018,Puebla
24,2018-02-17,17:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,D,1,1,Cruz Azul,,,51.0,12187,Moisés Muñoz,5-3-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2018,Puebla
25,2018-02-23,21:00,Liga MX,Clausura 2018 Regular Season,Fri,Home,D,1,1,Necaxa,,,56.0,17717,Moisés Muñoz,4-5-1,Marco Antonio Nava,Match Report,,0,0,,0,0,2018,Puebla
26,2018-03-03,19:00,Liga MX,Clausura 2018 Regular Season,Sat,Away,W,3,1,Monterrey,,,40.0,41817,Moisés Muñoz,5-3-2,Diego Montaño,Match Report,,0,0,,0,0,2018,Puebla
