,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
29,2015-11-09,15:30,Primera Div,Matchweek 30,Mon,Away,L,1,2,Nueva Chicago,,,,,Sergio Pezzotta,Match Report,,,,,0,0,2017,Quilmes
30,2015-11-23,19:00,Primera Div,Semi-finals,Mon,Home,L,0,1,Club Olimpo,,,,,Mauro Vigliano,Match Report,,,,,0,0,2017,Quilmes
0,2015-02-14,17:00,Primera Div,Matchweek 1,Sat,Home,L,0,1,Defensa y Just,,,,,Pablo Díaz,Match Report,,,,,0,0,2017,Gimnasia ELP
1,2015-02-21,21:30,Primera Div,Matchweek 2,Sat,Away,D,1,1,San Martín SJ,,,,,Sergio Pezzotta,Match Report,,,,,0,0,2017,Gimnasia ELP
2,2015-03-01,17:00,Primera Div,Matchweek 3,Sun,Home,L,1,3,Estudiantes,,,,,Néstor Pitana,Match Report,,,,,0,0,2017,Gimnasia ELP
3,2015-03-06,18:00,Primera Div,Matchweek 4,Fri,Away,D,1,1,CA Huracán,,,,,Diego Abal,Match Report,,,,,0,0,2017,Gimnasia ELP
4,2015-03-17,16:00,Primera Div,Matchweek 5,Tue,Home,W,2,1,Nueva Chicago,,,,,Germán Delfino,Match Report,,,,,0,0,2017,Gimnasia ELP
5,2015-03-20,21:10,Primera Div,Matchweek 6,Fri,Away,L,0,2,Lanús,,,,,Jorge Baliño,Match Report,,,,,0,0,2017,Gimnasia ELP
6,2015-03-29,21:30,Primera Div,Matchweek 7,Sun,Home,L,2,3,River Plate,,,,,Pablo Lunati,Match Report,,,,,0,0,2017,Gimnasia ELP
7,2015-04-04,20:15,Primera Div,Matchweek 8,Sat,Away,D,1,1,Independiente,,,,,Juan Pompei,Match Report,,,,,0,0,2017,Gimnasia ELP
8,2015-04-11,17:10,Primera Div,Matchweek 9,Sat,Home,W,4,1,Aldosivi,,,,,Darío Herrera,Match Report,,,,,0,0,2017,Gimnasia ELP
9,2015-04-18,20:30,Primera Div,Matchweek 10,Sat,Away,W,1,0,Vélez Sarsf,,,,,Mariano González,Match Report,,,,,0,0,2017,Gimnasia ELP
10,2015-05-02,17:15,Primera Div,Matchweek 11,Sat,Home,D,0,0,Newell's OB,,,,,Silvio Trucco,Match Report,,,,,0,0,2017,Gimnasia ELP
11,2015-05-11,18:00,Primera Div,Matchweek 12,Mon,Away,D,0,0,Sarmiento,,,,,Diego Ceballos,Match Report,,,,,0,0,2017,Gimnasia ELP
12,2015-05-22,18:00,Primera Div,Matchweek 13,Fri,Home,W,3,2,Quilmes,,,,,Jorge Baliño,Match Report,,,,,0,0,2017,Gimnasia ELP
13,2015-05-30,18:10,Primera Div,Matchweek 14,Sat,Away,W,1,0,Belgrano,,,,,Juan Pompei,Match Report,,,,,0,0,2017,Gimnasia ELP
14,2015-06-05,18:00,Primera Div,Matchweek 15,Fri,Home,W,5,2,CA Unión,,,,,Fernando Espinoza,Match Report,,,,,0,0,2017,Gimnasia ELP
15,2015-07-10,18:00,Primera Div,Matchweek 16,Fri,Away,W,1,0,Arsenal,,,,,Sergio Pezzotta,Match Report,,,,,0,0,2017,Gimnasia ELP
16,2015-07-20,15:15,Primera Div,Matchweek 17,Mon,Home,W,2,0,Godoy Cruz,,,,,Federico Beligoy,Match Report,,,,,0,0,2017,Gimnasia ELP
17,2015-07-25,15:00,Primera Div,Matchweek 18,Sat,Home,W,2,1,Crucero,,,,,Germán Delfino,Match Report,,,,,0,0,2017,Gimnasia ELP
18,2015-08-01,18:10,Primera Div,Matchweek 19,Sat,Away,L,0,1,San Lorenzo,,,,,Fernando Echenique,Match Report,,,,,0,0,2017,Gimnasia ELP
19,2015-08-16,16:00,Primera Div,Matchweek 20,Sun,Home,W,4,2,Argentinos Jun,,,,,Patricio Loustau,Match Report,,,,,0,1,2017,Gimnasia ELP
20,2015-08-21,21:10,Primera Div,Matchweek 21,Fri,Away,L,0,1,Banfield,,,,,Sergio Pezzotta,Match Report,,,,,0,0,2017,Gimnasia ELP
21,2015-08-29,18:15,Primera Div,Matchweek 22,Sat,Home,L,1,2,Boca Juniors,,,,,Diego Ceballos,Match Report,,,,,0,0,2017,Gimnasia ELP
22,2015-09-06,21:30,Primera Div,Matchweek 23,Sun,Away,L,0,2,Racing Club,,,,,Luís Álvarez,Match Report,,,,,0,0,2017,Gimnasia ELP
23,2015-09-13,16:00,Primera Div,Matchweek 24,Sun,Away,D,1,1,Estudiantes,,,,,Federico Beligoy,Match Report,,,,,0,0,2017,Gimnasia ELP
24,2015-09-19,18:45,Primera Div,Matchweek 25,Sat,Home,D,1,1,Tigre,,,,,Darío Herrera,Match Report,,,,,0,0,2017,Gimnasia ELP
25,2015-09-27,16:00,Primera Div,Matchweek 26,Sun,Away,L,0,4,Rosario Cent,,,,,Diego Ceballos,Match Report,,,,,0,0,2017,Gimnasia ELP
26,2015-10-03,20:30,Primera Div,Matchweek 27,Sat,Home,D,2,2,Club Olimpo,,,,,Diego Abal,Match Report,,,,,0,0,2017,Gimnasia ELP
27,2015-10-20,17:00,Primera Div,Matchweek 28,Tue,Away,W,3,1,Temperley,,,,,Néstor Pitana,Match Report,,,,,1,1,2017,Gimnasia ELP
28,2015-10-31,17:10,Primera Div,Matchweek 29,Sat,Home,W,1,0,Rafaela,,,,,Patricio Loustau,Match Report,,,,,0,0,2017,Gimnasia ELP
29,2015-11-07,18:00,Primera Div,Matchweek 30,Sat,Away,L,1,2,Colón,,,,,Andrés Merlos,Match Report,,,,,0,0,2017,Gimnasia ELP
30,2015-11-20,17:00,Primera Div,Semi-finals,Fri,Home,W,5,1,San Martín SJ,,,,,Ariel Penel,Match Report,,,,,0,0,2017,Gimnasia ELP
31,2015-11-28,20:15,Primera Div,Finals,Sat,Away,L,0,1,Lanús,,,,,Saúl Laverni,Match Report,Leg 1 of 2,,,,0,0,2017,Gimnasia ELP
32,2015-12-06,21:30,Primera Div,Finals,Sun,Home,L,1,2,Lanús,,,,,Germán Delfino,Match Report,Leg 2 of 2; Lanús won,,,,1,1,2017,Gimnasia ELP
0,2015-02-15,17:00,Primera Div,Matchweek 1,Sun,Away,W,1,0,Quilmes,,,,,Carlos Maglio,Match Report,,,,,0,0,2017,Lanus
1,2015-02-23,18:00,Primera Div,Matchweek 2,Mon,Home,D,0,0,Belgrano,,,,,Darío Herrera,Match Report,,,,,0,0,2017,Lanus
2,2015-02-28,19:15,Primera Div,Matchweek 3,Sat,Away,D,1,1,CA Unión,,,,,Silvio Trucco,Match Report,,,,,0,0,2017,Lanus
3,2015-03-08,17:00,Primera Div,Matchweek 4,Sun,Home,D,0,0,Arsenal,,,,,Mauro Vigliano,Match Report,,,,,0,0,2017,Lanus
4,2015-03-15,21:30,Primera Div,Matchweek 5,Sun,Away,W,5,1,Godoy Cruz,,,,,Diego Abal,Match Report,,,,,0,0,2017,Lanus
5,2015-03-20,21:10,Primera Div,Matchweek 6,Fri,Home,W,2,0,Gimnasia ELP,,,,,Jorge Baliño,Match Report,,,,,0,0,2017,Lanus
6,2015-03-28,20:30,Primera Div,Matchweek 7,Sat,Away,L,0,4,San Lorenzo,,,,,Silvio Trucco,Match Report,,,,,0,1,2017,Lanus
7,2015-04-05,17:00,Primera Div,Matchweek 8,Sun,Home,L,0,1,Argentinos Jun,,,,,Diego Abal,Match Report,,,,,0,0,2017,Lanus
8,2015-04-12,16:00,Primera Div,Matchweek 9,Sun,Away,W,2,1,Banfield,,,,,Patricio Loustau,Match Report,,,,,1,1,2017,Lanus
9,2015-04-19,21:30,Primera Div,Matchweek 10,Sun,Home,L,1,3,Boca Juniors,,,,,Fernando Echenique,Match Report,,,,,0,0,2017,Lanus
10,2015-05-02,20:15,Primera Div,Matchweek 11,Sat,Away,L,0,2,Racing Club,,,,,Néstor Pitana,Match Report,,,,,0,0,2017,Lanus
11,2015-05-08,20:00,Primera Div,Matchweek 12,Fri,Home,D,1,1,Tigre,,,,,Juan Pompei,Match Report,,,,,0,0,2017,Lanus
12,2015-05-23,17:10,Primera Div,Matchweek 13,Sat,Away,D,1,1,Rosario Cent,,,,,Patricio Loustau,Match Report,,,,,0,0,2017,Lanus
13,2015-06-01,21:10,Primera Div,Matchweek 14,Mon,Home,W,2,0,Club Olimpo,,,,,Diego Abal,Match Report,,,,,0,0,2017,Lanus
14,2015-06-06,17:15,Primera Div,Matchweek 15,Sat,Away,D,1,1,Temperley,,,,,Darío Herrera,Match Report,,,,,0,0,2017,Lanus
15,2015-07-11,21:30,Primera Div,Matchweek 16,Sat,Home,W,3,0,Rafaela,,,,,Saúl Laverni,Match Report,,,,,1,1,2017,Lanus
16,2015-07-18,20:30,Primera Div,Matchweek 17,Sat,Away,W,2,1,Colón,,,,,Diego Abal,Match Report,,,,,0,0,2017,Lanus
17,2015-07-26,19:45,Primera Div,Matchweek 18,Sun,Home,L,0,1,Defensa y Just,,,,,Sergio Pezzotta,Match Report,,,,,0,0,2017,Lanus
18,2015-08-11,21:30,Primera Div,Matchweek 19,Tue,Away,D,1,1,San Martín SJ,,,,,Mauro Vigliano,Match Report,,,,,0,0,2017,Lanus
19,2015-08-15,20:30,Primera Div,Matchweek 20,Sat,Home,D,0,0,Estudiantes,,,,,Fernando Echenique,Match Report,,,,,0,0,2017,Lanus
20,2015-08-23,16:00,Primera Div,Matchweek 21,Sun,Away,D,0,0,CA Huracán,,,,,Germán Delfino,Match Report,,,,,0,0,2017,Lanus
22,2015-08-31,21:10,Primera Div,Matchweek 22,Mon,Home,W,1,0,Nueva Chicago,,,,,Silvio Trucco,Match Report,,,,,1,1,2017,Lanus
23,2015-09-05,15:10,Primera Div,Matchweek 23,Sat,Away,W,3,1,Crucero,,,,,Sergio Pezzotta,Match Report,,,,,0,0,2017,Lanus
24,2015-09-13,21:30,Primera Div,Matchweek 24,Sun,Home,L,0,1,Banfield,,,,,Germán Delfino,Match Report,,,,,0,0,2017,Lanus
26,2015-09-20,18:15,Primera Div,Matchweek 25,Sun,Away,D,1,1,River Plate,,,,,Diego Ceballos,Match Report,,,,,0,0,2017,Lanus
28,2015-09-27,21:30,Primera Div,Matchweek 26,Sun,Home,D,1,1,Independiente,,,,,Fernando Rapallini,Match Report,,,,,0,0,2017,Lanus
30,2015-10-05,20:00,Primera Div,Matchweek 27,Mon,Away,L,1,3,Aldosivi,,,,,Ariel Penel,Match Report,,,,,0,0,2017,Lanus
31,2015-10-17,20:45,Primera Div,Matchweek 28,Sat,Home,L,0,1,Vélez Sarsf,,,,,Pedro Argañaraz,Match Report,,,,,0,0,2017,Lanus
32,2015-10-31,21:10,Primera Div,Matchweek 29,Sat,Away,D,1,1,Newell's OB,,,,,Néstor Pitana,Match Report,,,,,0,0,2017,Lanus
33,2015-11-06,21:10,Primera Div,Matchweek 30,Fri,Home,W,2,1,Sarmiento,,,,,Patricio Loustau,Match Report,,,,,1,1,2017,Lanus
34,2015-11-23,21:30,Primera Div,Semi-finals,Mon,Home,W,2,1,Newell's OB,,,,,Federico Beligoy,Match Report,,,,,0,1,2017,Lanus
35,2015-11-28,20:15,Primera Div,Finals,Sat,Home,W,1,0,Gimnasia ELP,,,,,Saúl Laverni,Match Report,Leg 1 of 2,,,,0,1,2017,Lanus
36,2015-12-06,21:30,Primera Div,Finals,Sun,Away,W,2,1,Gimnasia ELP,,,,,Germán Delfino,Match Report,Leg 2 of 2; Lanús won,,,,1,1,2017,Lanus
0,2015-02-15,17:00,Primera Div,Matchweek 1,Sun,Home,W,1,0,CA Huracán,,,,,Mauro Vigliano,Match Report,,,,,0,0,2017,CA Union
1,2015-02-22,17:00,Primera Div,Matchweek 2,Sun,Away,D,2,2,Nueva Chicago,,,,,Pedro Argañaraz,Match Report,,,,,0,0,2017,CA Union
2,2015-02-28,19:15,Primera Div,Matchweek 3,Sat,Home,D,1,1,Lanús,,,,,Silvio Trucco,Match Report,,,,,0,0,2017,CA Union
3,2015-03-08,18:15,Primera Div,Matchweek 4,Sun,Away,D,2,2,River Plate,,,,,Patricio Loustau,Match Report,,,,,0,0,2017,CA Union
4,2015-03-14,20:10,Primera Div,Matchweek 5,Sat,Home,D,1,1,Independiente,,,,,Mauro Vigliano,Match Report,,,,,1,1,2017,CA Union
5,2015-03-23,18:10,Primera Div,Matchweek 6,Mon,Away,D,3,3,Aldosivi,,,,,Mario Ejarque,Match Report,,,,,0,0,2017,CA Union
6,2015-03-29,18:15,Primera Div,Matchweek 7,Sun,Home,W,1,0,Vélez Sarsf,,,,,Jorge Baliño,Match Report,,,,,0,0,2017,CA Union
7,2015-04-06,21:10,Primera Div,Matchweek 8,Mon,Away,L,0,2,Newell's OB,,,,,Mauro Vigliano,Match Report,,,,,0,0,2017,CA Union
8,2015-04-12,17:15,Primera Div,Matchweek 9,Sun,Home,L,0,1,Sarmiento,,,,,Fernando Echenique,Match Report,,,,,0,0,2017,CA Union
9,2015-04-20,21:10,Primera Div,Matchweek 10,Mon,Away,W,3,1,Quilmes,,,,,Ariel Penel,Match Report,,,,,1,1,2017,CA Union
10,2015-05-03,21:30,Primera Div,Matchweek 11,Sun,Home,D,1,1,Belgrano,,,,,Saúl Laverni,Match Report,,,,,0,0,2017,CA Union
11,2015-05-09,18:30,Primera Div,Matchweek 12,Sat,Home,W,5,2,Crucero,,,,,Pablo Díaz,Match Report,,,,,1,1,2017,CA Union
12,2015-05-23,15:00,Primera Div,Matchweek 13,Sat,Away,D,1,1,Arsenal,,,,,Fernando Rapallini,Match Report,,,,,0,0,2017,CA Union
13,2015-05-30,20:30,Primera Div,Matchweek 14,Sat,Home,W,1,0,Godoy Cruz,,,,,Pablo Lunati,Match Report,,,,,0,0,2017,CA Union
14,2015-06-05,18:00,Primera Div,Matchweek 15,Fri,Away,L,2,5,Gimnasia ELP,,,,,Fernando Espinoza,Match Report,,,,,0,0,2017,CA Union
15,2015-07-11,19:10,Primera Div,Matchweek 16,Sat,Home,D,1,1,San Lorenzo,,,,,Darío Herrera,Match Report,,,,,0,0,2017,CA Union
16,2015-07-20,21:10,Primera Div,Matchweek 17,Mon,Away,W,2,1,Argentinos Jun,,,,,Silvio Trucco,Match Report,,,,,0,0,2017,CA Union
17,2015-07-25,18:45,Primera Div,Matchweek 18,Sat,Home,D,0,0,Banfield,,,,,Ariel Penel,Match Report,,,,,0,0,2017,CA Union
18,2015-08-02,18:15,Primera Div,Matchweek 19,Sun,Away,W,4,3,Boca Juniors,,,,,Jorge Baliño,Match Report,,,,,1,1,2017,CA Union
19,2015-08-15,18:10,Primera Div,Matchweek 20,Sat,Home,L,1,2,Racing Club,,,,,Saúl Laverni,Match Report,,,,,0,0,2017,CA Union
20,2015-08-23,17:20,Primera Div,Matchweek 21,Sun,Away,L,1,2,Tigre,,,,,Fernando Rapallini,Match Report,,,,,1,1,2017,CA Union
21,2015-08-30,19:30,Primera Div,Matchweek 22,Sun,Home,L,0,1,Rosario Cent,,,,,Luís Álvarez,Match Report,,,,,0,0,2017,CA Union
22,2015-09-06,19:20,Primera Div,Matchweek 23,Sun,Away,D,0,0,Club Olimpo,,,,,Pablo Díaz,Match Report,,,,,0,0,2017,CA Union
23,2015-09-13,16:40,Primera Div,Matchweek 24,Sun,Away,D,0,0,Colón,,,,,Mauro Vigliano,Match Report,,,,,0,0,2017,CA Union
24,2015-09-20,17:10,Primera Div,Matchweek 25,Sun,Home,W,2,1,Temperley,,,,,Néstor Pitana,Match Report,,,,,0,0,2017,CA Union
25,2015-09-26,16:00,Primera Div,Matchweek 26,Sat,Away,W,3,2,Rafaela,,,,,Patricio Loustau,Match Report,,,,,1,2,2017,CA Union
26,2015-10-04,16:00,Primera Div,Matchweek 27,Sun,Home,D,0,0,Colón,,,,,Darío Herrera,Match Report,,,,,0,0,2017,CA Union
27,2015-10-19,20:15,Primera Div,Matchweek 28,Mon,Away,D,0,0,Defensa y Just,,,,,Ariel Penel,Match Report,,,,,0,0,2017,CA Union
28,2015-10-31,19:20,Primera Div,Matchweek 29,Sat,Home,D,0,0,San Martín SJ,,,,,Juan Pompei,Match Report,,,,,0,0,2017,CA Union
29,2015-11-07,20:30,Primera Div,Matchweek 30,Sat,Away,L,0,2,Estudiantes,,,,,Jorge Baliño,Match Report,,,,,0,0,2017,CA Union
30,2015-11-20,21:30,Primera Div,Semi-finals,Fri,Home,L,1,2,Aldosivi,,,,,Saúl Laverni,Match Report,,,,,0,0,2017,CA Union
0,2015-02-13,18:00,Primera Div,Matchweek 1,Fri,Away,L,0,2,Vélez Sarsf,,,,,Diego Abal,Match Report,,,,,0,0,2017,Aldosivi
1,2015-02-22,17:00,Primera Div,Matchweek 2,Sun,Home,L,0,1,Newell's OB,,,,,Patricio Loustau,Match Report,,,,,0,0,2017,Aldosivi
2,2015-03-02,18:00,Primera Div,Matchweek 3,Mon,Away,D,2,2,Sarmiento,,,,,Pedro Argañaraz,Match Report,,,,,0,0,2017,Aldosivi
3,2015-03-07,19:15,Primera Div,Matchweek 4,Sat,Home,D,1,1,Quilmes,,,,,Darío Herrera,Match Report,,,,,0,0,2017,Aldosivi
4,2015-03-16,20:00,Primera Div,Matchweek 5,Mon,Away,W,1,0,Belgrano,,,,,Sergio Pezzotta,Match Report,,,,,1,1,2017,Aldosivi
5,2015-03-23,18:10,Primera Div,Matchweek 6,Mon,Home,D,3,3,CA Unión,,,,,Mario Ejarque,Match Report,,,,,1,1,2017,Aldosivi
6,2015-04-04,19:15,Primera Div,Matchweek 8,Sat,Home,W,2,0,Godoy Cruz,,,,,Pablo Díaz,Match Report,,,,,0,0,2017,Aldosivi
7,2015-04-11,17:10,Primera Div,Matchweek 9,Sat,Away,L,1,4,Gimnasia ELP,,,,,Darío Herrera,Match Report,,,,,0,0,2017,Aldosivi
8,2015-04-19,17:10,Primera Div,Matchweek 10,Sun,Home,W,1,0,San Lorenzo,,,,,Diego Ceballos,Match Report,,,,,0,0,2017,Aldosivi
9,2015-04-25,15:00,Primera Div,Matchweek 7,Sat,Away,W,3,0,Arsenal,,,,,Ariel Penel,Match Report,,,,,0,0,2017,Aldosivi
10,2015-05-02,19:30,Primera Div,Matchweek 11,Sat,Away,W,1,0,Argentinos Jun,,,,,Germán Delfino,Match Report,,,,,0,0,2017,Aldosivi
11,2015-05-10,16:00,Primera Div,Matchweek 12,Sun,Home,L,0,3,Banfield,,,,,Facundo Tello,Match Report,,,,,0,0,2017,Aldosivi
12,2015-05-24,18:15,Primera Div,Matchweek 13,Sun,Away,W,3,0,Boca Juniors,,,,,Pablo Díaz,Match Report,,,,,0,0,2017,Aldosivi
13,2015-05-31,16:00,Primera Div,Matchweek 14,Sun,Home,L,1,2,Racing Club,,,,,Darío Herrera,Match Report,,,,,0,0,2017,Aldosivi
14,2015-06-08,18:00,Primera Div,Matchweek 15,Mon,Away,L,1,2,Tigre,,,,,Fernando Rapallini,Match Report,,,,,0,0,2017,Aldosivi
15,2015-07-13,18:00,Primera Div,Matchweek 16,Mon,Home,L,1,3,Rosario Cent,,,,,Patricio Loustau,Match Report,,,,,1,1,2017,Aldosivi
16,2015-07-18,14:00,Primera Div,Matchweek 17,Sat,Away,L,1,3,Club Olimpo,,,,,Fernando Espinoza,Match Report,,,,,0,0,2017,Aldosivi
17,2015-07-24,21:10,Primera Div,Matchweek 18,Fri,Home,D,0,0,Temperley,,,,,Saúl Laverni,Match Report,,,,,0,0,2017,Aldosivi
18,2015-07-31,18:00,Primera Div,Matchweek 19,Fri,Away,L,1,2,Rafaela,,,,,Sergio Pezzotta,Match Report,,,,,0,0,2017,Aldosivi
19,2015-08-15,17:10,Primera Div,Matchweek 20,Sat,Home,D,1,1,Colón,,,,,Juan Pompei,Match Report,,,,,0,0,2017,Aldosivi
20,2015-08-24,20:00,Primera Div,Matchweek 21,Mon,Away,L,0,4,Defensa y Just,,,,,Pedro Argañaraz,Match Report,,,,,0,0,2017,Aldosivi
21,2015-08-29,17:10,Primera Div,Matchweek 22,Sat,Home,W,2,0,San Martín SJ,,,,,Patricio Loustau,Match Report,,,,,0,0,2017,Aldosivi
22,2015-09-07,21:10,Primera Div,Matchweek 23,Mon,Away,L,1,2,Estudiantes,,,,,Facundo Tello,Match Report,,,,,0,1,2017,Aldosivi
23,2015-09-14,18:00,Primera Div,Matchweek 24,Mon,Home,W,2,0,Crucero,,,,,Jorge Baliño,Match Report,,,,,0,0,2017,Aldosivi
24,2015-09-19,11:00,Primera Div,Matchweek 25,Sat,Home,D,0,0,CA Huracán,,,,,Germán Delfino,Match Report,,,,,0,0,2017,Aldosivi
25,2015-09-26,16:00,Primera Div,Matchweek 26,Sat,Away,L,1,3,Nueva Chicago,,,,,Sergio Pezzotta,Match Report,,,,,1,1,2017,Aldosivi
26,2015-10-05,20:00,Primera Div,Matchweek 27,Mon,Home,W,3,1,Lanús,,,,,Ariel Penel,Match Report,,,,,0,0,2017,Aldosivi
27,2015-10-18,18:30,Primera Div,Matchweek 28,Sun,Away,D,1,1,River Plate,,,,,Germán Delfino,Match Report,,,,,0,0,2017,Aldosivi
28,2015-11-01,21:30,Primera Div,Matchweek 29,Sun,Home,W,1,0,Independiente,,,,,Jorge Baliño,Match Report,,,,,0,0,2017,Aldosivi
29,2015-11-09,20:10,Primera Div,Matchweek 30,Mon,Away,W,2,0,Crucero,,,,,Mariano González,Match Report,,,,,1,1,2017,Aldosivi
30,2015-11-20,21:30,Primera Div,Semi-finals,Fri,Away,W,2,1,CA Unión,,,,,Saúl Laverni,Match Report,,,,,0,0,2017,Aldosivi
31,2015-11-29,21:30,Primera Div,Finals,Sun,Home,L,2,3,Banfield,,,,,Federico Beligoy,Match Report,Leg 1 of 2,,,,0,0,2017,Aldosivi
32,2015-12-05,18:00,Primera Div,Finals,Sat,Away,D,1,1,Banfield,,,,,Jorge Baliño,Match Report,Leg 2 of 2; Banfield won,,,,0,0,2017,Aldosivi
0,2015-02-14,20:00,Primera Div,Matchweek 1,Sat,Home,L,2,3,Independiente,,,,,Fernando Rapallini,Match Report,,,,,1,1,2017,Newells OB
1,2015-02-22,17:00,Primera Div,Matchweek 2,Sun,Away,W,1,0,Aldosivi,,,,,Patricio Loustau,Match Report,,,,,0,0,2017,Newells OB
2,2015-03-02,21:10,Primera Div,Matchweek 3,Mon,Home,D,0,0,Vélez Sarsf,,,,,Fernando Echenique,Match Report,,,,,0,0,2017,Newells OB
3,2015-03-07,20:30,Primera Div,Matchweek 4,Sat,Home,W,2,0,Crucero,,,,,Ariel Penel,Match Report,,,,,1,1,2017,Newells OB
4,2015-03-14,20:30,Primera Div,Matchweek 5,Sat,Away,W,2,1,Sarmiento,,,,,Silvio Trucco,Match Report,,,,,0,0,2017,Newells OB
5,2015-03-20,20:30,Primera Div,Matchweek 6,Fri,Home,D,1,1,Quilmes,,,,,Mariano González,Match Report,,,,,0,0,2017,Newells OB
6,2015-03-29,16:00,Primera Div,Matchweek 7,Sun,Away,L,0,2,Belgrano,,,,,Mauro Giannini,Match Report,,,,,0,0,2017,Newells OB
7,2015-04-06,21:10,Primera Div,Matchweek 8,Mon,Home,W,2,0,CA Unión,,,,,Mauro Vigliano,Match Report,,,,,0,0,2017,Newells OB
8,2015-04-13,16:00,Primera Div,Matchweek 9,Mon,Away,L,0,3,Arsenal,,,,,Luís Álvarez,Match Report,,,,,0,0,2017,Newells OB
9,2015-04-21,20:30,Primera Div,Matchweek 10,Tue,Home,W,2,0,Godoy Cruz,,,,,Patricio Loustau,Match Report,,,,,0,0,2017,Newells OB
10,2015-05-02,17:15,Primera Div,Matchweek 11,Sat,Away,D,0,0,Gimnasia ELP,,,,,Silvio Trucco,Match Report,,,,,0,0,2017,Newells OB
11,2015-05-09,20:15,Primera Div,Matchweek 12,Sat,Home,D,1,1,San Lorenzo,,,,,Mauro Vigliano,Match Report,,,,,0,0,2017,Newells OB
12,2015-05-24,16:00,Primera Div,Matchweek 13,Sun,Away,L,1,2,Argentinos Jun,,,,,Federico Beligoy,Match Report,,,,,0,0,2017,Newells OB
13,2015-05-30,20:30,Primera Div,Matchweek 14,Sat,Home,D,1,1,Banfield,,,,,Germán Delfino,Match Report,,,,,0,0,2017,Newells OB
14,2015-06-07,18:15,Primera Div,Matchweek 15,Sun,Away,L,0,4,Boca Juniors,,,,,Diego Ceballos,Match Report,,,,,0,0,2017,Newells OB
15,2015-07-12,17:00,Primera Div,Matchweek 16,Sun,Home,W,3,0,Racing Club,,,,,Mauro Vigliano,Match Report,,,,,0,0,2017,Newells OB
16,2015-07-19,16:00,Primera Div,Matchweek 17,Sun,Away,D,0,0,Tigre,,,,,Ariel Penel,Match Report,,,,,0,0,2017,Newells OB
17,2015-07-26,15:00,Primera Div,Matchweek 18,Sun,Home,L,0,1,Rosario Cent,,,,,Néstor Pitana,Match Report,,,,,0,0,2017,Newells OB
18,2015-08-02,15:30,Primera Div,Matchweek 19,Sun,Away,L,0,2,Club Olimpo,,,,,Fernando Rapallini,Match Report,,,,,0,0,2017,Newells OB
19,2015-08-16,19:20,Primera Div,Matchweek 20,Sun,Home,D,0,0,Temperley,,,,,Mariano González,Match Report,,,,,0,1,2017,Newells OB
20,2015-08-21,20:00,Primera Div,Matchweek 21,Fri,Away,D,1,1,Rafaela,,,,,Fernando Espinoza,Match Report,,,,,1,2,2017,Newells OB
21,2015-08-29,20:30,Primera Div,Matchweek 22,Sat,Home,L,0,1,Colón,,,,,Néstor Pitana,Match Report,,,,,0,0,2017,Newells OB
22,2015-09-05,19:00,Primera Div,Matchweek 23,Sat,Away,L,0,1,Defensa y Just,,,,,Fernando Rapallini,Match Report,,,,,0,0,2017,Newells OB
23,2015-09-13,15:10,Primera Div,Matchweek 24,Sun,Away,D,0,0,Rosario Cent,,,,,Diego Abal,Match Report,,,,,0,0,2017,Newells OB
24,2015-09-19,19:00,Primera Div,Matchweek 25,Sat,Home,W,1,0,San Martín SJ,,,,,Pedro Argañaraz,Match Report,,,,,0,0,2017,Newells OB
25,2015-09-28,21:10,Primera Div,Matchweek 26,Mon,Away,W,2,0,Estudiantes,,,,,Germán Delfino,Match Report,,,,,0,0,2017,Newells OB
26,2015-10-04,19:30,Primera Div,Matchweek 27,Sun,Home,W,2,0,CA Huracán,,,,,Facundo Tello,Match Report,,,,,0,0,2017,Newells OB
27,2015-10-17,15:15,Primera Div,Matchweek 28,Sat,Away,L,0,5,Nueva Chicago,,,,,Diego Abal,Match Report,,,,,0,0,2017,Newells OB
28,2015-10-31,21:10,Primera Div,Matchweek 29,Sat,Home,D,1,1,Lanús,,,,,Néstor Pitana,Match Report,,,,,0,0,2017,Newells OB
29,2015-11-08,16:00,Primera Div,Matchweek 30,Sun,Away,W,2,0,River Plate,,,,,Fernando Echenique,Match Report,,,,,0,0,2017,Newells OB
30,2015-11-23,21:30,Primera Div,Semi-finals,Mon,Away,L,1,2,Lanús,,,,,Federico Beligoy,Match Report,,,,,0,0,2017,Newells OB
0,2015-02-14,19:15,Primera Div,Matchweek 1,Sat,Away,D,1,1,Godoy Cruz,,,,,Germán Delfino,Match Report,,,,,0,0,2017,San Martin SJ
1,2015-02-21,21:30,Primera Div,Matchweek 2,Sat,Home,D,1,1,Gimnasia ELP,,,,,Sergio Pezzotta,Match Report,,,,,1,1,2017,San Martin SJ
2,2015-02-28,20:30,Primera Div,Matchweek 3,Sat,Away,W,2,1,San Lorenzo,,,,,Diego Abal,Match Report,,,,,0,0,2017,San Martin SJ
3,2015-03-08,19:15,Primera Div,Matchweek 4,Sun,Home,D,0,0,Argentinos Jun,,,,,Néstor Pitana,Match Report,,,,,0,0,2017,San Martin SJ
4,2015-03-14,16:00,Primera Div,Matchweek 5,Sat,Away,L,2,3,Banfield,,,,,Diego Ceballos,Match Report,,,,,0,0,2017,San Martin SJ
